ID,BSSID,SSID,RSSI,cellID,type,scanID
1709,fc:ec:da:1a:0a:e9,innovate,-67,7,training,133
1710,84:9c:a6:90:1f:88,Nitro,-80,7,training,133
1711,ae:22:15:23:8a:eb,Ziggo,-81,7,training,133
1712,fe:ec:da:1a:0a:e9,,-67,7,training,133
1713,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,7,training,133
1714,5a:d3:43:6c:63:b9,Ziggo,-90,7,training,133
1715,6a:02:98:05:a1:fd,Ziggo,-92,7,training,133
1716,50:7e:5d:4a:ba:42,VGV75194ABA42,-92,7,training,133
1717,48:d3:43:6c:63:b9,Ziggo9056710,-91,7,training,133
1718,ac:22:05:23:8a:eb,SRK,-81,7,training,133
1719,18:35:d1:2b:3d:61,WillemGM,-90,7,training,133
1720,b2:c2:87:e4:22:98,Ziggo,-51,7,training,134
1721,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-54,7,training,134
1722,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,134
1723,fc:ec:da:1a:0a:e9,innovate,-68,7,training,134
1724,84:9c:a6:90:1f:88,Nitro,-80,7,training,134
1725,ae:22:15:23:8a:eb,Ziggo,-81,7,training,134
1726,fe:ec:da:1a:0a:e9,,-67,7,training,134
1727,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,7,training,134
1728,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,134
1729,6a:02:98:05:a1:fd,Ziggo,-92,7,training,134
1730,50:7e:5d:4a:ba:42,VGV75194ABA42,-92,7,training,134
1731,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,134
1732,ac:22:05:23:8a:eb,SRK,-81,7,training,134
1733,18:35:d1:2b:3d:61,WillemGM,-90,7,training,134
1734,68:02:b8:05:c5:14,Partytime,-90,7,training,134
1735,b2:c2:87:e4:22:98,Ziggo,-52,7,training,135
1736,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-52,7,training,135
1737,60:33:4b:e4:c5:69,Netwerk van Joost,-62,7,training,135
1738,fc:ec:da:1a:0a:e9,innovate,-67,7,training,135
1739,84:9c:a6:90:1f:88,Nitro,-78,7,training,135
1740,ae:22:15:23:8a:eb,Ziggo,-81,7,training,135
1741,fe:ec:da:1a:0a:e9,,-66,7,training,135
1742,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,7,training,135
1743,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,135
1744,6a:02:98:05:a1:fd,Ziggo,-92,7,training,135
1745,50:7e:5d:4a:ba:42,VGV75194ABA42,-92,7,training,135
1746,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,135
1747,ac:22:05:23:8a:eb,SRK,-81,7,training,135
1748,18:35:d1:2b:3d:61,WillemGM,-90,7,training,135
1749,68:02:b8:05:c5:14,Partytime,-89,7,training,135
1750,6a:02:98:05:c5:14,Ziggo,-89,7,training,135
1751,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,135
1752,b2:c2:87:e4:22:98,Ziggo,-51,7,training,136
1753,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,136
1754,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,136
1755,fc:ec:da:1a:0a:e9,innovate,-67,7,training,136
1756,84:9c:a6:90:1f:88,Nitro,-78,7,training,136
1757,ae:22:15:23:8a:eb,Ziggo,-81,7,training,136
1758,fe:ec:da:1a:0a:e9,,-66,7,training,136
1759,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,7,training,136
1760,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,136
1761,6a:02:98:05:a1:fd,Ziggo,-92,7,training,136
1762,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,136
1763,ac:22:05:23:8a:eb,SRK,-81,7,training,136
1764,18:35:d1:2b:3d:61,WillemGM,-90,7,training,136
1765,68:02:b8:05:c5:14,Partytime,-89,7,training,136
1766,6a:02:98:05:c5:14,Ziggo,-89,7,training,136
1767,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,136
1768,b2:c2:87:e4:22:98,Ziggo,-50,7,training,137
1769,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,137
1770,60:33:4b:e4:c5:69,Netwerk van Joost,-56,7,training,137
1771,fc:ec:da:1a:0a:e9,innovate,-67,7,training,137
1772,84:9c:a6:90:1f:88,Nitro,-78,7,training,137
1773,ae:22:15:23:8a:eb,Ziggo,-81,7,training,137
1774,fe:ec:da:1a:0a:e9,,-66,7,training,137
1775,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,7,training,137
1776,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,137
1777,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,137
1778,ac:22:05:23:8a:eb,SRK,-81,7,training,137
1779,68:02:b8:05:c5:14,Partytime,-89,7,training,137
1780,6a:02:98:05:c5:14,Ziggo,-89,7,training,137
1781,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,137
1782,b2:c2:87:e4:22:98,Ziggo,-48,7,training,138
1783,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,138
1784,60:33:4b:e4:c5:69,Netwerk van Joost,-56,7,training,138
1785,fc:ec:da:1a:0a:e9,innovate,-67,7,training,138
1786,84:9c:a6:90:1f:88,Nitro,-80,7,training,138
1787,ae:22:15:23:8a:eb,Ziggo,-81,7,training,138
1788,fe:ec:da:1a:0a:e9,,-66,7,training,138
1789,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,138
1790,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,138
1791,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,138
1792,ac:22:05:23:8a:eb,SRK,-81,7,training,138
1793,68:02:b8:05:c5:14,Partytime,-90,7,training,138
1794,6a:02:98:05:c5:14,Ziggo,-90,7,training,138
1795,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,138
1796,b2:c2:87:e4:22:98,Ziggo,-50,7,training,139
1797,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-50,7,training,139
1798,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,139
1799,fc:ec:da:1a:0a:e9,innovate,-67,7,training,139
1800,84:9c:a6:90:1f:88,Nitro,-79,7,training,139
1801,ae:22:15:23:8a:eb,Ziggo,-81,7,training,139
1802,fe:ec:da:1a:0a:e9,,-66,7,training,139
1803,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,139
1804,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,139
1805,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,139
1806,ac:22:05:23:8a:eb,SRK,-81,7,training,139
1807,68:02:b8:05:c5:14,Partytime,-90,7,training,139
1808,6a:02:98:05:c5:14,Ziggo,-90,7,training,139
1809,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,139
1810,b2:c2:87:e4:22:98,Ziggo,-52,7,training,140
1811,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-54,7,training,140
1812,60:33:4b:e4:c5:69,Netwerk van Joost,-55,7,training,140
1813,fc:ec:da:1a:0a:e9,innovate,-68,7,training,140
1814,84:9c:a6:90:1f:88,Nitro,-79,7,training,140
1815,ae:22:15:23:8a:eb,Ziggo,-87,7,training,140
1816,fe:ec:da:1a:0a:e9,,-66,7,training,140
1817,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,140
1818,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,140
1819,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,140
1820,ac:22:05:23:8a:eb,SRK,-81,7,training,140
1821,68:02:b8:05:c5:14,Partytime,-90,7,training,140
1822,6a:02:98:05:c5:14,Ziggo,-90,7,training,140
1823,18:35:d1:2b:3d:61,WillemGM,-91,7,training,140
1824,b2:c2:87:e4:22:98,Ziggo,-51,7,training,141
1825,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-51,7,training,141
1826,60:33:4b:e4:c5:69,Netwerk van Joost,-55,7,training,141
1827,fc:ec:da:1a:0a:e9,innovate,-66,7,training,141
1828,84:9c:a6:90:1f:88,Nitro,-79,7,training,141
1829,ae:22:15:23:8a:eb,Ziggo,-83,7,training,141
1830,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,141
1831,5a:d3:43:6c:63:b9,Ziggo,-89,7,training,141
1832,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,141
1833,ac:22:05:23:8a:eb,SRK,-81,7,training,141
1834,68:02:b8:05:c5:14,Partytime,-90,7,training,141
1835,6a:02:98:05:c5:14,Ziggo,-90,7,training,141
1836,18:35:d1:2b:3d:61,WillemGM,-91,7,training,141
1837,6a:02:98:05:a1:fd,Ziggo,-91,7,training,141
1838,b2:c2:87:e4:22:98,Ziggo,-48,7,training,142
1839,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,142
1840,60:33:4b:e4:c5:69,Netwerk van Joost,-51,7,training,142
1841,fc:ec:da:1a:0a:e9,innovate,-68,7,training,142
1842,84:9c:a6:90:1f:88,Nitro,-79,7,training,142
1843,ae:22:15:23:8a:eb,Ziggo,-84,7,training,142
1844,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,142
1845,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,142
1846,ac:22:05:23:8a:eb,SRK,-81,7,training,142
1847,68:02:b8:05:c5:14,Partytime,-90,7,training,142
1848,6a:02:98:05:c5:14,Ziggo,-90,7,training,142
1849,18:35:d1:2b:3d:61,WillemGM,-91,7,training,142
1850,6a:02:98:05:a1:fd,Ziggo,-91,7,training,142
1851,fe:ec:da:1a:0a:e9,,-68,7,training,142
1852,36:2c:94:d4:1f:f6,Ziggo,-91,7,training,142
1853,b2:c2:87:e4:22:98,Ziggo,-51,7,training,143
1854,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,7,training,143
1855,60:33:4b:e4:c5:69,Netwerk van Joost,-50,7,training,143
1856,fc:ec:da:1a:0a:e9,innovate,-68,7,training,143
1857,84:9c:a6:90:1f:88,Nitro,-79,7,training,143
1858,ae:22:15:23:8a:eb,Ziggo,-84,7,training,143
1859,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,143
1860,68:02:b8:05:c5:14,Partytime,-89,7,training,143
1861,18:35:d1:2b:3d:61,WillemGM,-91,7,training,143
1862,6a:02:98:05:a1:fd,Ziggo,-91,7,training,143
1863,fe:ec:da:1a:0a:e9,,-68,7,training,143
1864,36:2c:94:d4:1f:f6,Ziggo,-91,7,training,143
1865,b2:c2:87:e4:22:98,Ziggo,-48,7,training,144
1866,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-51,7,training,144
1867,60:33:4b:e4:c5:69,Netwerk van Joost,-55,7,training,144
1868,fc:ec:da:1a:0a:e9,innovate,-67,7,training,144
1869,84:9c:a6:90:1f:88,Nitro,-79,7,training,144
1870,ae:22:15:23:8a:eb,Ziggo,-84,7,training,144
1871,48:d3:43:6c:63:b9,Ziggo9056710,-89,7,training,144
1872,68:02:b8:05:c5:14,Partytime,-88,7,training,144
1873,18:35:d1:2b:3d:61,WillemGM,-91,7,training,144
1874,6a:02:98:05:a1:fd,Ziggo,-91,7,training,144
1875,fe:ec:da:1a:0a:e9,,-67,7,training,144
1876,36:2c:94:d4:1f:f6,Ziggo,-91,7,training,144
1877,6a:02:98:05:c5:14,Ziggo,-88,7,training,144
1878,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,144
1879,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-84,7,training,144
1880,b2:c2:87:e4:22:98,Ziggo,-48,7,training,145
1881,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,145
1882,60:33:4b:e4:c5:69,Netwerk van Joost,-49,7,training,145
1883,fc:ec:da:1a:0a:e9,innovate,-66,7,training,145
1884,84:9c:a6:90:1f:88,Nitro,-81,7,training,145
1885,ae:22:15:23:8a:eb,Ziggo,-84,7,training,145
1886,68:02:b8:05:c5:14,Partytime,-88,7,training,145
1887,6a:02:98:05:a1:fd,Ziggo,-91,7,training,145
1888,fe:ec:da:1a:0a:e9,,-67,7,training,145
1889,36:2c:94:d4:1f:f6,Ziggo,-91,7,training,145
1890,6a:02:98:05:c5:14,Ziggo,-88,7,training,145
1891,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,145
1892,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-84,7,training,145
1893,50:7e:5d:4a:ba:42,VGV75194ABA42,-89,7,training,145
1894,b2:c2:87:e4:22:98,Ziggo,-47,7,training,146
1895,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,146
1896,60:33:4b:e4:c5:69,Netwerk van Joost,-55,7,training,146
1897,fc:ec:da:1a:0a:e9,innovate,-67,7,training,146
1898,84:9c:a6:90:1f:88,Nitro,-81,7,training,146
1899,ae:22:15:23:8a:eb,Ziggo,-84,7,training,146
1900,68:02:b8:05:c5:14,Partytime,-88,7,training,146
1901,fe:ec:da:1a:0a:e9,,-67,7,training,146
1902,36:2c:94:d4:1f:f6,Ziggo,-92,7,training,146
1903,6a:02:98:05:c5:14,Ziggo,-90,7,training,146
1904,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,146
1905,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,7,training,146
1906,50:7e:5d:4a:ba:42,VGV75194ABA42,-89,7,training,146
1907,ac:22:05:23:8a:eb,SRK,-84,7,training,146
1908,34:2c:c4:d4:1f:f6,Ziggo0774580,-92,7,training,146
1909,b2:c2:87:e4:22:98,Ziggo,-49,7,training,147
1910,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,147
1911,60:33:4b:e4:c5:69,Netwerk van Joost,-57,7,training,147
1912,fc:ec:da:1a:0a:e9,innovate,-67,7,training,147
1913,84:9c:a6:90:1f:88,Nitro,-81,7,training,147
1914,ae:22:15:23:8a:eb,Ziggo,-84,7,training,147
1915,68:02:b8:05:c5:14,Partytime,-90,7,training,147
1916,fe:ec:da:1a:0a:e9,,-67,7,training,147
1917,36:2c:94:d4:1f:f6,Ziggo,-92,7,training,147
1918,6a:02:98:05:c5:14,Ziggo,-90,7,training,147
1919,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,147
1920,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,7,training,147
1921,50:7e:5d:4a:ba:42,VGV75194ABA42,-89,7,training,147
1922,ac:22:05:23:8a:eb,SRK,-85,7,training,147
1923,34:2c:c4:d4:1f:f6,Ziggo0774580,-92,7,training,147
1924,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,147
1925,b2:c2:87:e4:22:98,Ziggo,-48,7,training,148
1926,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,148
1927,60:33:4b:e4:c5:69,Netwerk van Joost,-57,7,training,148
1928,fc:ec:da:1a:0a:e9,innovate,-70,7,training,148
1929,84:9c:a6:90:1f:88,Nitro,-81,7,training,148
1930,ae:22:15:23:8a:eb,Ziggo,-84,7,training,148
1931,68:02:b8:05:c5:14,Partytime,-90,7,training,148
1932,fe:ec:da:1a:0a:e9,,-71,7,training,148
1933,36:2c:94:d4:1f:f6,Ziggo,-92,7,training,148
1934,6a:02:98:05:c5:14,Ziggo,-90,7,training,148
1935,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,148
1936,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,7,training,148
1937,50:7e:5d:4a:ba:42,VGV75194ABA42,-89,7,training,148
1938,ac:22:05:23:8a:eb,SRK,-85,7,training,148
1939,34:2c:c4:d4:1f:f6,Ziggo0774580,-92,7,training,148
1940,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,148
1941,b2:c2:87:e4:22:98,Ziggo,-50,7,training,149
1942,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-50,7,training,149
1943,60:33:4b:e4:c5:69,Netwerk van Joost,-53,7,training,149
1944,fc:ec:da:1a:0a:e9,innovate,-68,7,training,149
1945,84:9c:a6:90:1f:88,Nitro,-77,7,training,149
1946,ae:22:15:23:8a:eb,Ziggo,-84,7,training,149
1947,68:02:b8:05:c5:14,Partytime,-90,7,training,149
1948,fe:ec:da:1a:0a:e9,,-68,7,training,149
1949,36:2c:94:d4:1f:f6,Ziggo,-92,7,training,149
1950,6a:02:98:05:c5:14,Ziggo,-90,7,training,149
1951,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,7,training,149
1952,50:7e:5d:4a:ba:42,VGV75194ABA42,-91,7,training,149
1953,ac:22:05:23:8a:eb,SRK,-85,7,training,149
1954,34:2c:c4:d4:1f:f6,Ziggo0774580,-92,7,training,149
1955,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,149
1956,e0:88:5d:8b:83:d6,Ziggo56583,-91,7,training,149
1957,b2:c2:87:e4:22:98,Ziggo,-51,7,training,150
1958,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-51,7,training,150
1959,60:33:4b:e4:c5:69,Netwerk van Joost,-53,7,training,150
1960,fc:ec:da:1a:0a:e9,innovate,-73,7,training,150
1961,84:9c:a6:90:1f:88,Nitro,-79,7,training,150
1962,ae:22:15:23:8a:eb,Ziggo,-81,7,training,150
1963,68:02:b8:05:c5:14,Partytime,-90,7,training,150
1964,fe:ec:da:1a:0a:e9,,-68,7,training,150
1965,36:2c:94:d4:1f:f6,Ziggo,-92,7,training,150
1966,6a:02:98:05:c5:14,Ziggo,-90,7,training,150
1967,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,7,training,150
1968,50:7e:5d:4a:ba:42,VGV75194ABA42,-91,7,training,150
1969,ac:22:05:23:8a:eb,SRK,-81,7,training,150
1970,34:2c:c4:d4:1f:f6,Ziggo0774580,-92,7,training,150
1971,48:d3:43:6c:63:b9,Ziggo9056710,-88,7,training,150
1972,e0:88:5d:8b:83:d6,Ziggo56583,-93,7,training,150
1973,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,150
1974,68:02:b8:05:a1:fd,Ziggo4211383,-91,7,training,150
1975,18:35:d1:2b:3d:61,WillemGM,-92,7,training,150
1976,b2:c2:87:e4:22:98,Ziggo,-48,7,training,151
1977,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,151
1978,60:33:4b:e4:c5:69,Netwerk van Joost,-54,7,training,151
1979,fc:ec:da:1a:0a:e9,innovate,-65,7,training,151
1980,84:9c:a6:90:1f:88,Nitro,-83,7,training,151
1981,ae:22:15:23:8a:eb,Ziggo,-85,7,training,151
1982,fe:ec:da:1a:0a:e9,,-65,7,training,151
1983,6a:02:98:05:c5:14,Ziggo,-90,7,training,151
1984,ac:22:05:23:8a:eb,SRK,-83,7,training,151
1985,48:d3:43:6c:63:b9,Ziggo9056710,-91,7,training,151
1986,e0:88:5d:8b:83:d6,Ziggo56583,-93,7,training,151
1987,5a:d3:43:6c:63:b9,Ziggo,-91,7,training,151
1988,68:02:b8:05:a1:fd,Ziggo4211383,-91,7,training,151
1989,18:35:d1:2b:3d:61,WillemGM,-92,7,training,151
1990,6a:02:98:05:a1:fd,Ziggo,-86,7,training,151
1991,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-79,7,training,151
1992,b2:c2:87:e4:22:98,Ziggo,-45,7,training,152
1993,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,7,training,152
1994,60:33:4b:e4:c5:69,Netwerk van Joost,-54,7,training,152
1995,fc:ec:da:1a:0a:e9,innovate,-68,7,training,152
1996,84:9c:a6:90:1f:88,Nitro,-80,7,training,152
1997,ae:22:15:23:8a:eb,Ziggo,-85,7,training,152
1998,fe:ec:da:1a:0a:e9,,-67,7,training,152
1999,6a:02:98:05:c5:14,Ziggo,-90,7,training,152
2000,ac:22:05:23:8a:eb,SRK,-83,7,training,152
2001,48:d3:43:6c:63:b9,Ziggo9056710,-91,7,training,152
2002,68:02:b8:05:a1:fd,Ziggo4211383,-91,7,training,152
2003,6a:02:98:05:a1:fd,Ziggo,-86,7,training,152
2004,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-81,7,training,152
2005,68:02:b8:05:c5:14,Partytime,-90,7,training,152
2006,b2:c2:87:e4:22:98,Ziggo,-43,7,training,153
2007,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-43,7,training,153
2008,60:33:4b:e4:c5:69,Netwerk van Joost,-51,7,training,153
2009,fc:ec:da:1a:0a:e9,innovate,-66,7,training,153
2010,84:9c:a6:90:1f:88,Nitro,-78,7,training,153
2011,ae:22:15:23:8a:eb,Ziggo,-85,7,training,153
2012,fe:ec:da:1a:0a:e9,,-66,7,training,153
2013,6a:02:98:05:c5:14,Ziggo,-90,7,training,153
2014,ac:22:05:23:8a:eb,SRK,-84,7,training,153
2015,48:d3:43:6c:63:b9,Ziggo9056710,-91,7,training,153
2016,68:02:b8:05:a1:fd,Ziggo4211383,-91,7,training,153
2017,6a:02:98:05:a1:fd,Ziggo,-86,7,training,153
2018,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-81,7,training,153
2019,68:02:b8:05:c5:14,Partytime,-90,7,training,153
2020,b2:c2:87:e4:22:98,Ziggo,-45,7,training,154
2021,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-45,7,training,154
2022,60:33:4b:e4:c5:69,Netwerk van Joost,-50,7,training,154
2023,fc:ec:da:1a:0a:e9,innovate,-67,7,training,154
2024,84:9c:a6:90:1f:88,Nitro,-78,7,training,154
2025,ae:22:15:23:8a:eb,Ziggo,-88,7,training,154
